url,rental_type,guests,bedrooms,beds,baths,latitude,longitude,host_name,superhost,years_hosting
https://www.airbnb.com/rooms/1389802751171880223,Entire home,8,4,6,3,32.0235,-80.9587,Evolve 3 years hosting,,3
https://www.airbnb.com/rooms/13898256,Entire home,4,2,2,1,31.9807,-80.9966,John Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1389946608982585551,Entire home,6,2,3,1,32.1139,-81.1583,Amanda Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1390062124280429955,Entire home,6,3,4,1,32.13935266884038,-81.31979860227528,Thomas 4 years hosting,,4
https://www.airbnb.com/rooms/1390098549434040908,Entire townhouse,4,2,3,2,32.0725,-81.087,Alyssa Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1390159949564054423,Entire rental unit,4,1,2,1,32.07219188460122,-81.08903228284163,Alyssa Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1390189254896817012,Entire rental unit,2,1,2,1,32.07365914735968,-81.08684736989895,Alyssa Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1391467612605306407,Entire condo,12,4,6,4,32.0809151268194,-81.09650934875867,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1391685983228049736,Entire townhouse,7,3,4,2,32.105,-81.239,Alexis Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1394237111785684659,Entire home,3,3,3,3,32.1272,-81.2541,Linzie 1 year hosting,,
https://www.airbnb.com/rooms/1394622070366939267,Entire home,4,2,2,1,32.03802973613945,-81.08655924265845,Lelly Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1396654340540709942,Entire rental unit,6,2,4,1,32.11625179799713,-81.25337384490115,Labi Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/13969250,Entire home,12,4,7,4,32.0781,-81.0861,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1396990394938090608,Entire home,8,3,7,2,32.0392,-80.998,Christine Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/1397342172071921723,Entire home,4,2,2,2,32.024,-80.9672,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1398766028783954011,Entire guest suite,7,3,3,1,32.0897,-81.169,Laura 1 year hosting,,
https://www.airbnb.com/rooms/1401462518313396760,Entire rental unit,2,1,1,1,32.0738,-81.0866,Laura W/Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1402143153899910435,Entire home,5,2,3,1,32.046,-81.1902,Stanley Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1405144018648835570,Entire home,8,4,4,2,32.0257,-81.2446,Francis Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1409656048706542257,Entire home,8,3,6,2,32.0412,-81.0022,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1410494890004445261,Entire home,6,3,3,2,32.0404,-81.0015,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1416756623979761911,Entire home,16,5,11,4,32.03424,-81.05687,Traci Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1417480354631852645,Entire condo,16,31,42,18,32.0798,-81.0928,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1417504113845638769,Entire home,16,26,48,19,32.0333,-81.0566,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1421146420496557487,Entire home,6,3,3,2,32.1163,-81.2657,Evolve 4 years hosting,,4
https://www.airbnb.com/rooms/1421903060587949280,Entire rental unit,4,2,2,2,32.13265,-81.29164,Landing 7 years hosting,,7
https://www.airbnb.com/rooms/1422617173373406258,Entire rental unit,2,1,3,1,32.02254,-80.85869,Jenny Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1423843190766383050,Entire home,8,4,4,2,32.1167,-81.2406,Zachary Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1426177688694690616,Entire rental unit,6,3,5,2,32.0736,-81.0885,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1426823327005199317,Entire home,4,2,2,1,32.0659,-81.0807,William Kennedy / Don Dutton Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1428159307476828479,Entire home,5,2,2,1,32.06778,-81.05035,Racy Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/1429048559219104413,Entire home,6,3,3,2,32.18341,-81.22407,Kendall Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/1432851200788053373,Entire home,8,4,4,3,32.2119,-81.1933,Manuel Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1433289144772039142,Entire townhouse,8,3,4,2,32.0443,-81.052,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1433372238733894642,Entire home,16,7,12,3,32.0327,-80.9688,Mason Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1434357910671844758,Entire townhouse,6,3,3,2,32.2148,-81.1941,Halton Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1435024503068139662,Entire guesthouse,2,1,1,1,32.0585,-81.1033,Shannon 11 years hosting,,11
https://www.airbnb.com/rooms/1437876386707313111,Entire home,4,2,2,1,32.03838,-81.08795,Lelly Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1439942573704952163,Entire home,5,2,4,1,32.1436,-81.1565,Mark Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1440157134324476567,Entire guest suite,4,2,3,1,32.0472,-81.015,Chaz Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1441595831299035246,Entire home,8,3,4,3,32.0767,-81.0762,Swethasri Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1441631794052186637,Entire home,6,3,3,2,32.05366,-81.06017,Sarah Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1442968505831143135,Entire home,6,3,3,2,32.0127,-80.9565,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1443704520834078207,Entire home,8,4,5,3,31.9921,-80.9942,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1443749632523164087,Entire home,8,3,3,2,32.0112,-80.9689,Kamal Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1444470035596137084,Entire home,14,6,8,3,31.98018,-81.06664,Milan 2 years hosting,,2
https://www.airbnb.com/rooms/1444850612466195190,Entire townhouse,8,3,3,1,32.0564,-81.1049,Josh & Lynn Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1444979039173730234,Entire home,11,3,8,2,32.0275,-80.971,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979120980853299,Entire home,6,3,3,2,32.0193,-80.9619,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979146454984191,Entire home,7,2,6,1,32.0193,-80.9619,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979197463626075,Entire home,10,3,5,2,32.03687,-81.25591,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979225364060737,Entire home,12,4,6,2,32.0271,-81.2458,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979338433950679,Entire home,8,3,4,1,32.00153,-81.06506,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979405993187895,Entire home,16,9,20,5,31.99965,-81.06439,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979430689308423,Entire home,8,2,4,1,31.99982,-81.06321,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979453933093428,Entire home,8,3,5,1,32.00055,-81.06473,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979501153843915,Entire rental unit,8,3,4,1,32.00071,-81.06445,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979596992354118,Entire rental unit,4,1,2,1,32.00181,-81.06515,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1444979645996015018,Entire home,14,5,7,2,32.012,-81.0655,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002277587036664,Entire home,6,1,3,1,32.0367,-81.0512,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002301274862179,Entire home,14,4,8,3,32.0367,-81.0512,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002516242558154,Entire home,10,4,6,2,31.9906,-81.0729,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002540978846885,Entire home,13,5,9,3,32.0193,-80.9619,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002592648041413,Entire home,12,4,7,2,32.05773,-81.25832,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002673904169052,Entire home,4,1,2,1,31.95106,-81.11349,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002786196728313,Entire home,12,4,6,2,31.991,-81.0749,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002813066764840,Entire home,10,4,6,2,32.10549,-81.15637,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002838969917151,Entire home,10,4,5,2,31.9778,-81.1019,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1446674568272779492,Entire cottage,6,3,4,1,32.0716,-81.0882,Patrick & Libby Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1447139316011651587,Entire townhouse,4,2,2,3,32.0765,-81.0763,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1447337725978403062,Entire home,6,3,4,1,32.0794,-81.0872,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1447885038440611941,Entire home,8,4,4,3,32.1456,-81.1629,Chaz Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1450332730516799550,Entire cottage,6,3,4,1,32.0716,-81.0883,Patrick & Libby Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1452424269821738631,Entire rental unit,2,1,1,1,32.07902,-81.09891,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1453001658691036300,Entire home,12,5,7,3,32.01841,-80.96591,Karli 2 years hosting,,2
https://www.airbnb.com/rooms/1456103016924929540,Entire home,6,3,3,2,32.0344,-81.07593,Harriet Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1456671980882907233,Entire rental unit,4,2,2,2,32.08072,-81.0992,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1456672305757184682,Entire rental unit,4,2,2,2,32.07907,-81.09955,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1456673539706730438,Entire rental unit,4,2,2,2,32.07964,-81.09737,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1456674744397176426,Entire rental unit,8,4,4,2,32.08085,-81.09874,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1460981502921060724,Entire home,6,3,3,2,32.0587,-81.0438,Jason 10 months hosting,,
https://www.airbnb.com/rooms/1461207831095530235,Entire home,7,3,3,2,31.99449,-81.07327,Ilona Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/1461530802802503735,Entire townhouse,7,2,4,2,32.0664,-81.1007,Laura W/Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1463384836758673614,Entire home,8,3,4,2,32.0805,-81.2621,Sam Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1466067497779364200,Entire home,10,5,6,2,31.99625,-81.06498,Carlos Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1468378309039478927,Entire home,4,1,1,1,32.07776,-81.089,Jonathan Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1468991842618836071,Entire home,14,4,7,2,32.05512,-81.10084,Cairo Walters 3 years hosting,,3
https://www.airbnb.com/rooms/1470641628581509483,Entire home,6,3,3,2,32.0053,-80.9619,Liz Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1471096060022681572,Entire rental unit,2,1,1,1,32.0812,-81.09737,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471096543164577398,Entire rental unit,4,2,2,2,32.07914,-81.09813,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471096734209183120,Entire rental unit,4,2,2,2,32.08064,-81.09866,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471097995220721681,Entire rental unit,4,2,2,2,32.08114,-81.09874,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471099317477652289,Entire rental unit,8,4,4,2,32.08041,-81.09814,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471099635987066622,Entire rental unit,2,1,1,1,32.08112,-81.09722,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1472059099303469262,Entire home,8,4,6,2,32.21962,-81.18137,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1473297608530008424,Entire home,8,4,5,2,32.04,-80.9931,Taylor Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/14741537,Entire home,6,3,4,1,32.11226,-81.15907,Linda Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1474960637504030145,Entire home,12,5,6,2,32.02636,-80.97147,Nick Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1476339115417508209,Entire home,12,4,8,3,32.09997,-81.14966,Blake 5 years hosting,,5
https://www.airbnb.com/rooms/1476381693119923367,Entire home,10,3,8,2,32.11261,-81.15405,Blake 5 years hosting,,5
https://www.airbnb.com/rooms/1477572070763401867,Entire home,6,3,4,2,32.1238,-81.2915,Fairly Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1480180481985235173,Entire home,12,4,7,2,32.17043,-81.25027,Raven 1 year hosting,,
https://www.airbnb.com/rooms/1480401934842484608,Entire townhouse,8,3,4,2,32.0723,-81.0918,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1484729857538833989,Entire home,11,4,7,2,32.02542,-80.96311,Hristina Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1485451121466151234,Entire rental unit,4,1,2,2,32.0792,-81.094,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1486340419067179353,Entire home,6,3,3,2,31.98559,-81.04947,Joe 10 months hosting,,
https://www.airbnb.com/rooms/1490900177054278838,Entire home,9,4,4,2,32.03,-80.9746,Allen 5 years hosting,,5
https://www.airbnb.com/rooms/1491391255074918662,Entire rental unit,4,2,2,1,32.05871,-81.10389,Jay C 3 years hosting,,3
https://www.airbnb.com/rooms/1494428825752782867,Entire home,8,4,4,2,32.0903,-81.1568,Ross Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1494655626852650572,Entire townhouse,6,3,3,3,32.0769,-81.0757,Amber Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1496482489409388919,Entire townhouse,6,3,3,3,32.07662,-81.07503,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1497224739392505471,Entire townhouse,8,3,4,2,32.0723,-81.0918,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1497224771923616042,Entire townhouse,8,3,4,2,32.0723,-81.0918,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1497949957267156694,Entire home,8,4,4,2,31.9797,-81.07797,Elizabeth 10 months hosting,,
https://www.airbnb.com/rooms/1498006241934201577,Entire home,8,3,4,2,32.00996,-80.97191,Lindsey Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1498609839176585435,Entire home,3,1,,1,32.0539,-81.1051,Max Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1499529860572816028,Entire home,12,5,7,2,32.0322,-80.9699,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1501030060746906896,Entire home,12,4,7,2,31.9804,-81.1071,Patrick Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1503089280701821273,Entire home,10,4,4,1,31.98715,-81.09944,Hannah Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1504302307754623244,Entire home,6,3,4,2,31.98735,-81.20296,Troy & Sydney Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1508049389921225759,Entire home,9,3,5,2,32.03851,-81.15595,Na Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1508525648132721862,Entire rental unit,2,1,2,1,32.06262,-81.09073,Ryan Superhost · 5 months hosting,Superhost,
https://www.airbnb.com/rooms/15093297,Entire condo,6,2,2,2,32.0792,-81.0939,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1510125301111020388,Entire home,4,2,4,1,32.21722,-81.18562,Eduardo Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1510281895888945906,Entire home,10,4,7,3,32.0114,-80.9554,Laura W/Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1511316409509577602,Entire home,12,3,8,2,32.01747,-80.97466,Royal Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1511665113645217940,Entire home,6,3,3,2,31.9888,-81.0715,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1511710100353100532,Entire home,8,3,4,2,31.99076,-81.09692,Kevin Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1512654358078763391,Entire home,4,2,3,1,32.07361,-81.09015,Jim Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1512993064713915618,Entire townhouse,4,2,2,2,32.0776,-81.0864,Laura W/ Southern Grace Stays Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1512993141196852882,Entire townhouse,6,2,3,2,32.0776,-81.0864,Laura W/ Southern Grace Stays Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1513365945184496939,Entire townhouse,16,9,12,6,32.0723,-81.0918,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1513991268785829277,Entire home,14,6,8,3,32.0322,-80.9699,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1516240160979355895,Entire home,11,4,10,2,32.0135,-81.0656,Caleb 4 years hosting,,4
https://www.airbnb.com/rooms/1516816784750356745,Entire home,6,3,3,2,32.0384,-80.9945,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1516923125128787364,Entire townhouse,16,6,8,4,32.0723,-81.0918,Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1517626017322149420,Entire condo,4,2,2,1,32.06247,-81.09153,Megan Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1518155941479325284,Entire condo,4,1,2,1,32.0801,-81.0956,Fairly Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1518807509285164040,Entire home,6,3,4,3,32.0202,-80.8588,Emily 4 years hosting,,4
https://www.airbnb.com/rooms/1519665016204832894,Entire home,10,4,5,2,32.0231,-80.96733,Joshua & Brittany Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1519697291452323544,Entire home,6,3,3,2,32.0773,-81.0864,Sheorline Rentals Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/15204714,Entire condo,4,2,2,2,32.08191,-81.09204,Kim Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/15208161,Entire condo,4,2,2,2,32.08075,-81.09265,Kim Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1521744364684171380,Entire rental unit,4,2,2,1,32.079,-81.0933,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1522007191039266497,Entire home,9,3,7,3,31.98844,-81.07009,Debbie Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1522361583309585291,Entire rental unit,2,1,1,1,32.0221,-80.8589,Kathy 9 months hosting,,
https://www.airbnb.com/rooms/1522709071710502880,Entire rental unit,2,1,1,1,32.0322,-80.9699,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1523377602268157515,Entire home,4,2,3,1,32.0718,-81.0875,David Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1524427336764365977,Entire guesthouse,2,1,1,1,32.08649,-81.11105,Brooke 2 years hosting,,2
https://www.airbnb.com/rooms/1525985,Entire guesthouse,3,1,1,1,32.0774,-81.0876,Janet Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1526296963313534516,Entire home,5,2,2,2,32.0629,-81.096,Daniel Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1526366114630984784,Entire townhouse,6,3,3,3,32.0769,-81.0757,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1527908669890523241,Entire home,10,4,5,2,31.981,-81.0798,Chinwe Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1530554435982174070,Entire home,4,2,2,2,32.04921,-81.06184,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1532221249596598529,Entire rental unit,3,1,1,1,31.998,-81.1351,Keturah Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1532950386645087038,Entire home,12,4,8,3,32.06422,-81.03971,Reid Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1534864446312870090,Entire home,8,4,4,2,32.08984,-81.25429,Bien Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1536343397062838823,Entire rental unit,4,1,2,1,32.07905,-81.09588,Amanda Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1538298,Entire serviced apartment,2,1,1,1,32.0582,-81.0981,Keith 14 years hosting,,14
https://www.airbnb.com/rooms/1540107963701573296,Entire home,10,4,6,2,32.0625,-81.091,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1541349585483802034,Entire condo,4,1,2,1,32.02147,-80.85875,Lori 5 years hosting,,5
https://www.airbnb.com/rooms/1541538623040547368,Entire home,8,4,5,3,32.0228,-80.9669,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1541681301616189432,Entire home,6,3,3,2,32.03222,-81.09768,SaBreen Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1542739415082998147,Entire home,4,2,3,1,31.9944,-81.0618,Pamela Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1542818958939750305,Entire home,6,3,,2,32.0523,-81.0179,Lacey Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1547335894055384164,Entire rental unit,2,1,1,1,32.22345,-81.18433,Landing 7 years hosting,,7
https://www.airbnb.com/rooms/1547335899308678328,Entire rental unit,4,2,2,2,32.22363,-81.18337,Landing 7 years hosting,,7
https://www.airbnb.com/rooms/1548573903370840491,Entire townhouse,6,2,2,1,32.0563,-81.1049,Josh & Lynn Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1549379684392691875,Entire home,2,1,1,1,32.0742,-81.0877,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/15497833,Entire cottage,4,2,3,1,32.07451,-81.09154,Martin S 10 years hosting,,10
https://www.airbnb.com/rooms/1552200143648849054,Entire home,10,4,8,2,32.03401,-80.96502,Lia & Armando Superhost · 8 months hosting,Superhost,
https://www.airbnb.com/rooms/1552277049261402015,Entire home,8,4,4,2,32.0591,-81.2641,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1552964594208412277,Entire home,8,4,5,2,32.0902,-81.25115,,Superhost,
https://www.airbnb.com/rooms/1553819134643230966,Entire rental unit,5,2,3,1,32.13463,-81.2476,Takiya 3 years hosting,,3
https://www.airbnb.com/rooms/1556982593838436463,Entire home,6,3,4,2,32.00405,-80.98321,Clay 8 months hosting,,
https://www.airbnb.com/rooms/1557647945376292850,Entire home,12,5,8,2,32.02121,-80.95782,Alaura Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1558277456302782082,Entire home,6,3,4,1,32.0709,-81.09,Chaz Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1558411040706460019,Entire rental unit,2,1,1,1,32.08035,-81.09724,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1559548842374230614,Entire townhouse,6,3,3,3,32.0769,-81.0757,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/155982,Entire cottage,4,1,3,1,32.0793,-81.0896,Victoria Superhost · 15 years hosting,Superhost,15
https://www.airbnb.com/rooms/1563508872099417910,Entire home,15,4,6,3,32.02623,-81.08931,Lelly Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1567565549464390894,Entire home,8,4,5,3,32.05569,-81.26294,Carmelo Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1568406203760849656,Entire home,6,3,3,2,32.02424,-81.05854,Caitlin Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1568976176728015002,Entire home,9,4,5,1,32.14887,-81.161,Caleb 4 years hosting,,4
https://www.airbnb.com/rooms/1569926647580128655,Entire home,12,6,4,3,32.19092,-81.23548,Natasha Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1570281058394070164,Entire villa,16,6,9,5,31.98131,-81.06653,Milan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1571929995471443704,Entire home,9,4,5,3,32.0125,-80.9709,Miranda Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1572078400357706537,Entire home,6,3,4,2,31.9928,-81.07307,Liz Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1573210437875430951,Entire home,12,4,,3,32.0321,-81.05441,DangCo LLC 3 months hosting,,
https://www.airbnb.com/rooms/1573248466594866350,Entire home,4,3,4,1,32.1043,-81.2467,Evolve 4 years hosting,,4
https://www.airbnb.com/rooms/1574664898316578786,Entire guesthouse,2,1,2,1,32.12172,-81.24784,Troy & Sydney Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1574829047170750388,Entire home,6,3,3,2,31.98366,-81.14747,Ayidé 6 months hosting,,
https://www.airbnb.com/rooms/1576335136173445600,Entire townhouse,8,3,4,3,32.0764,-81.0748,Timber Meadow Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1576976261359892313,Entire home,7,4,5,3,31.97864,-80.99364,Shannon Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1577097349989679997,Entire home,8,3,10,2,32.08393,-81.24243,Jaime 2 months hosting,,
https://www.airbnb.com/rooms/1577741583442593269,Entire home,7,2,3,2,32.11712,-81.23992,Lara Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1577888021944557890,Entire home,16,6,10,2,32.11507,-81.25189,Savannah Brown 10 months hosting,,
https://www.airbnb.com/rooms/1580886642509835131,Entire home,6,3,4,2,32.05881,-81.04321,Liz Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1582878754832767886,Entire home,4,1,2,1,32.14933,-81.16208,Savannah Brown 10 months hosting,,
